delta_t,x,y,delta_x,delta_y,speed_x,speed_y
37,-40.78968,-1304.4684,-33.366108,54.371094,-0.9017867,1.469489
30,-36.237453,-1271.7737,4.552227,32.694702,0.1517409,1.0898234
33,-53.89118,-1231.06,-17.653725,40.713623,-0.53496134,1.2337462
32,-23.252487,-1350.6819,30.63869,-119.621826,0.9574591,-3.738182
35,-29.88594,-1351.8068,-6.6334534,-1.1248779,-0.18952724,-0.03213937
34,-13.225044,-1193.5652,16.660896,158.24158,0.49002635,4.654164
31,-61.379715,-1177.2416,-48.15467,16.323608,-1.5533764,0.526568
35,-110.37729,-1223.7747,-48.997574,-46.53308,-1.3999307,-1.3295166
33,-149.34946,-1328.303,-38.972168,-104.52832,-1.1809748,-3.1675248
32,-198.69846,-1348.8444,-49.349,-20.541382,-1.5421562,-0.6419182
35,-209.1998,-1380.0156,-10.501343,-31.171265,-0.30003837,-0.89060754
33,-468.11414,-1546.7573,-258.91434,-166.7417,-7.845889,-5.0527787
32,-441.358,-1540.4835,26.756134,6.2738037,0.8361292,0.19605637
35,-449.47876,-1539.4158,-8.120758,1.067749,-0.23202166,0.030507116
33,-624.3587,-1514.2267,-174.87994,25.189087,-5.299392,0.76330566
32,-687.00494,-1577.3335,-62.64624,-63.10681,-1.957695,-1.9720879
35,-720.0416,-1535.7147,-33.036682,41.618774,-0.9439052,1.1891079
33,-732.7925,-1482.565,-12.7508545,53.14978,-0.38638952,1.6105994
32,-712.7028,-1448.686,20.08966,33.878906,0.6278019,1.0587158
35,-692.909,-1491.3483,19.793823,-42.66223,0.5655378,-1.218921
32,-693.85706,-1482.7854,-0.9480591,8.562866,-0.029626846,0.26758957
33,-724.7221,-1302.5156,-30.865051,180.26978,-0.9353046,5.4627204
35,-727.50653,-1370.3041,-2.7844238,-67.78845,-0.07955497,-1.9368129
33,-821.49304,-1369.5215,-93.98651,0.7825928,-2.848076,0.023714932
32,-838.7876,-1427.83,-17.294556,-58.30847,-0.54045486,-1.8221397
35,-860.1812,-1435.739,-21.393616,-7.9090576,-0.61124617,-0.22597307
33,-983.3486,-1307.7297,-123.16736,128.00928,-3.7323442,3.879069
31,-1019.1209,-1315.4299,-35.77234,-7.7001953,-1.1539464,-0.2483934
